cluster	cluster_num	type	scaffold	start	stop	Domain	motif	ORF
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	87155	88022	phytoene_synt	false	14_0927_12_40cm_scaffold_734_100
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	87996	89175	false	false	14_0927_12_40cm_scaffold_734_101
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	89190	90282	false	false	14_0927_12_40cm_scaffold_734_102
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	90393	92190	false	false	14_0927_12_40cm_scaffold_734_103
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	92293	92785	false	false	14_0927_12_40cm_scaffold_734_104
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	92827	93571	false	false	14_0927_12_40cm_scaffold_734_105
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	93624	93945	false	false	14_0927_12_40cm_scaffold_734_106
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	93893	95027	Glycos_transf_1	false	14_0927_12_40cm_scaffold_734_107
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	95116	96349	Glycos_transf_1	false	14_0927_12_40cm_scaffold_734_108
c00001_14_0927...cluster005.gbk	005	terpene	14_0927_12_40cm_scaffold_734	96345	97368	Glyco_transf_9	false	14_0927_12_40cm_scaffold_734_109
c00001_14_0929...cluster001.gbk	001	nrps	14_0929_02_20cm_scaffold_8868	3	3213	Condensation	false	14_0929_02_20cm_scaffold_8868_1
c00001_14_0929...cluster001.gbk	001	nrps	14_0929_02_20cm_scaffold_8868	3383	5315	Polysacc_synt_2	false	14_0929_02_20cm_scaffold_8868_2
c00001_14_0929...cluster001.gbk	001	nrps	14_0929_02_20cm_scaffold_8868	5564	6527	RmlD_sub_bind	false	14_0929_02_20cm_scaffold_8868_3
c00001_14_0929...cluster001.gbk	001	nrps	14_0929_02_20cm_scaffold_8868	6618	6747	false	false	14_0929_02_20cm_scaffold_8868_4
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	727	1183	false	false	14_0929_02_20cm_scaffold_170_2
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	1270	2071	false	false	14_0929_02_20cm_scaffold_170_3
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	2387	3326	false	false	14_0929_02_20cm_scaffold_170_4
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	3405	4347	false	false	14_0929_02_20cm_scaffold_170_5
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	4414	5491	false	false	14_0929_02_20cm_scaffold_170_6
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	5625	6354	false	false	14_0929_02_20cm_scaffold_170_7
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	6424	7261	false	false	14_0929_02_20cm_scaffold_170_8
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	7268	8273	false	false	14_0929_02_20cm_scaffold_170_9
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	8300	9023	false	false	14_0929_02_20cm_scaffold_170_10
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	9038	10754	false	false	14_0929_02_20cm_scaffold_170_11
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	11191	12199	false	false	14_0929_02_20cm_scaffold_170_12
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	12468	12996	false	false	14_0929_02_20cm_scaffold_170_13
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	13097	13484	false	false	14_0929_02_20cm_scaffold_170_14
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	13544	17654	Condensation	false	14_0929_02_20cm_scaffold_170_15
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	17700	18528	false	false	14_0929_02_20cm_scaffold_170_16
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	18604	19432	false	false	14_0929_02_20cm_scaffold_170_17
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	19433	20195	false	false	14_0929_02_20cm_scaffold_170_18
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	20239	21241	false	false	14_0929_02_20cm_scaffold_170_19
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	21581	22988	false	false	14_0929_02_20cm_scaffold_170_20
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	23076	23532	false	false	14_0929_02_20cm_scaffold_170_21
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	23556	24420	false	false	14_0929_02_20cm_scaffold_170_22
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	24594	25599	false	false	14_0929_02_20cm_scaffold_170_23
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	25998	27063	false	false	14_0929_02_20cm_scaffold_170_24
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	27190	28102	false	false	14_0929_02_20cm_scaffold_170_25
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	28213	29323	false	false	14_0929_02_20cm_scaffold_170_26
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	29387	29693	false	false	14_0929_02_20cm_scaffold_170_27
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	29782	29995	false	false	14_0929_02_20cm_scaffold_170_28
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	30013	30181	false	false	14_0929_02_20cm_scaffold_170_29
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	30109	30250	false	false	14_0929_02_20cm_scaffold_170_30
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	30332	30785	false	false	14_0929_02_20cm_scaffold_170_31
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	30845	31628	false	false	14_0929_02_20cm_scaffold_170_32
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	31653	32385	adh_short	false	14_0929_02_20cm_scaffold_170_33
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	32398	32821	false	false	14_0929_02_20cm_scaffold_170_34
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	32829	33156	false	false	14_0929_02_20cm_scaffold_170_35
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	33250	34414	false	false	14_0929_02_20cm_scaffold_170_36
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	34420	35392	false	false	14_0929_02_20cm_scaffold_170_37
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	35392	35992	false	false	14_0929_02_20cm_scaffold_170_38
c00001_14_0929...cluster002.gbk	002	nrps	14_0929_02_20cm_scaffold_170	36048	37047	false	false	14_0929_02_20cm_scaffold_170_39
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	3	663	false	false	14_0929_02_20cm_scaffold_186_1
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	773	2933	Condensation	false	14_0929_02_20cm_scaffold_186_2
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	3019	4126	PP-binding	false	14_0929_02_20cm_scaffold_186_3
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	4312	5677	false	false	14_0929_02_20cm_scaffold_186_4
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	5633	6233	false	false	14_0929_02_20cm_scaffold_186_5
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	6730	7903	false	false	14_0929_02_20cm_scaffold_186_6
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	7918	9472	false	false	14_0929_02_20cm_scaffold_186_7
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	9713	10526	false	false	14_0929_02_20cm_scaffold_186_8
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	10666	11527	false	false	14_0929_02_20cm_scaffold_186_9
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	11543	13898	false	false	14_0929_02_20cm_scaffold_186_10
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	13887	14361	false	false	14_0929_02_20cm_scaffold_186_11
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	14650	16546	false	false	14_0929_02_20cm_scaffold_186_12
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	16593	17433	false	false	14_0929_02_20cm_scaffold_186_13
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	17727	19215	false	false	14_0929_02_20cm_scaffold_186_14
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	19255	20446	false	false	14_0929_02_20cm_scaffold_186_15
c00001_14_0929...cluster003.gbk	003	nrps	14_0929_02_20cm_scaffold_186	20641	21244	false	false	14_0929_02_20cm_scaffold_186_16
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	3	90	false	false	14_0929_02_40cm_scaffold_8065_1
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	135	366	false	false	14_0929_02_40cm_scaffold_8065_2
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	373	895	false	false	14_0929_02_40cm_scaffold_8065_3
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	896	1682	false	false	14_0929_02_40cm_scaffold_8065_4
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	1659	2040	false	false	14_0929_02_40cm_scaffold_8065_5
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	2055	2700	false	false	14_0929_02_40cm_scaffold_8065_6
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	2955	3834	false	false	14_0929_02_40cm_scaffold_8065_7
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	4082	4496	false	false	14_0929_02_40cm_scaffold_8065_8
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	4544	5591	false	false	14_0929_02_40cm_scaffold_8065_9
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	5572	6547	false	false	14_0929_02_40cm_scaffold_8065_10
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	6543	7308	false	false	14_0929_02_40cm_scaffold_8065_11
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	7334	8270	A-OX	false	14_0929_02_40cm_scaffold_8065_12
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	8328	8628	false	false	14_0929_02_40cm_scaffold_8065_13
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	9242	11510	false	false	14_0929_02_40cm_scaffold_8065_14
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	11511	14007	AMP-binding	false	14_0929_02_40cm_scaffold_8065_15
c00001_14_0929...cluster001.gbk	001	other	14_0929_02_40cm_scaffold_8065	14029	14746	false	false	14_0929_02_40cm_scaffold_8065_16
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	2	251	false	false	14_0929_02_40cm_scaffold_2399_1
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	247	781	false	false	14_0929_02_40cm_scaffold_2399_2
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	871	1708	DUF692	false	14_0929_02_40cm_scaffold_2399_3
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	1781	3803	false	false	14_0929_02_40cm_scaffold_2399_4
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	3833	4109	false	false	14_0929_02_40cm_scaffold_2399_5
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	4129	4600	false	false	14_0929_02_40cm_scaffold_2399_6
c00001_14_0929...cluster002.gbk	002	bacteriocin	14_0929_02_40cm_scaffold_2399	5047	6343	false	false	14_0929_02_40cm_scaffold_2399_7
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	85094	85799	false	false	14_0929_02_40cm_scaffold_7_80
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	85791	86193	false	false	14_0929_02_40cm_scaffold_7_81
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	86189	86963	false	false	14_0929_02_40cm_scaffold_7_82
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	87025	87964	false	false	14_0929_02_40cm_scaffold_7_83
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	87980	88622	false	false	14_0929_02_40cm_scaffold_7_84
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	88618	89254	false	false	14_0929_02_40cm_scaffold_7_85
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	89253	90072	false	false	14_0929_02_40cm_scaffold_7_86
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	90080	90989	false	false	14_0929_02_40cm_scaffold_7_87
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	90985	92125	false	false	14_0929_02_40cm_scaffold_7_88
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	92133	92436	false	false	14_0929_02_40cm_scaffold_7_89
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	92457	93696	false	false	14_0929_02_40cm_scaffold_7_90
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	93692	94922	false	false	14_0929_02_40cm_scaffold_7_91
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	94934	95390	false	false	14_0929_02_40cm_scaffold_7_92
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	95386	95764	false	false	14_0929_02_40cm_scaffold_7_93
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	95773	95902	false	false	14_0929_02_40cm_scaffold_7_94
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	95901	97569	false	false	14_0929_02_40cm_scaffold_7_95
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	97565	99176	false	false	14_0929_02_40cm_scaffold_7_96
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	99187	99748	false	false	14_0929_02_40cm_scaffold_7_97
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	99754	100606	false	false	14_0929_02_40cm_scaffold_7_98
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	100602	100872	PP-binding	false	14_0929_02_40cm_scaffold_7_99
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	100876	101494	false	false	14_0929_02_40cm_scaffold_7_100
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	101583	102624	Glycos_transf_2	false	14_0929_02_40cm_scaffold_7_101
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	102620	103577	false	false	14_0929_02_40cm_scaffold_7_102
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	103573	104050	false	false	14_0929_02_40cm_scaffold_7_103
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	104046	105285	APE_KS1	false	14_0929_02_40cm_scaffold_7_104
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	106582	107158	false	false	14_0929_02_40cm_scaffold_7_105
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	107154	107943	false	false	14_0929_02_40cm_scaffold_7_106
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	108009	109107	false	false	14_0929_02_40cm_scaffold_7_107
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	109106	110027	false	false	14_0929_02_40cm_scaffold_7_108
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	110200	111742	false	false	14_0929_02_40cm_scaffold_7_109
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	111734	113552	false	false	14_0929_02_40cm_scaffold_7_110
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	113578	113845	false	false	14_0929_02_40cm_scaffold_7_111
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	113855	114875	false	false	14_0929_02_40cm_scaffold_7_112
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	114892	115654	adh_short	false	14_0929_02_40cm_scaffold_7_113
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	115679	116714	false	false	14_0929_02_40cm_scaffold_7_114
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	116710	116857	false	false	14_0929_02_40cm_scaffold_7_115
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	116866	117175	false	false	14_0929_02_40cm_scaffold_7_116
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	117185	118151	false	false	14_0929_02_40cm_scaffold_7_117
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	118174	118645	Polyketide_cyc	false	14_0929_02_40cm_scaffold_7_118
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	118625	119594	false	false	14_0929_02_40cm_scaffold_7_119
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	119695	120517	false	false	14_0929_02_40cm_scaffold_7_120
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	120513	121377	false	false	14_0929_02_40cm_scaffold_7_121
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	121497	122043	false	false	14_0929_02_40cm_scaffold_7_122
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	122141	122879	false	false	14_0929_02_40cm_scaffold_7_123
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	122933	123872	false	false	14_0929_02_40cm_scaffold_7_124
c00001_14_0929...cluster003.gbk	003	arylpolyene	14_0929_02_40cm_scaffold_7	123846	124305	false	false	14_0929_02_40cm_scaffold_7_125
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	7227	8727	false	false	14_0929_02_40cm_scaffold_23_12
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	8773	10312	false	false	14_0929_02_40cm_scaffold_23_13
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	10317	11136	false	false	14_0929_02_40cm_scaffold_23_14
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	11132	11927	false	false	14_0929_02_40cm_scaffold_23_15
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	12066	12942	false	false	14_0929_02_40cm_scaffold_23_16
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	12941	13823	false	false	14_0929_02_40cm_scaffold_23_17
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	13847	15158	false	false	14_0929_02_40cm_scaffold_23_18
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	15266	16892	false	false	14_0929_02_40cm_scaffold_23_19
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	16888	17668	false	false	14_0929_02_40cm_scaffold_23_20
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	17667	19113	false	false	14_0929_02_40cm_scaffold_23_21
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	19109	20651	false	false	14_0929_02_40cm_scaffold_23_22
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	21025	22894	false	false	14_0929_02_40cm_scaffold_23_23
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	22954	24367	false	false	14_0929_02_40cm_scaffold_23_24
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	24363	25032	false	false	14_0929_02_40cm_scaffold_23_25
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	25043	26243	false	false	14_0929_02_40cm_scaffold_23_26
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	26239	26956	false	false	14_0929_02_40cm_scaffold_23_27
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	26955	27981	Chal_sti_synt_C	false	14_0929_02_40cm_scaffold_23_28
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	28026	28557	false	false	14_0929_02_40cm_scaffold_23_29
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	28553	29135	false	false	14_0929_02_40cm_scaffold_23_30
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	29135	29918	ECH	false	14_0929_02_40cm_scaffold_23_31
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	29920	31099	false	false	14_0929_02_40cm_scaffold_23_32
c00001_14_0929...cluster004.gbk	004	t3pks	14_0929_02_40cm_scaffold_23	31273	32074	adh_short	false	14_0929_02_40cm_scaffold_23_33
