genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
14_0929_02_30cm_Bacteria_2628_69_6.fasta,149_1,0.030000000000000027,average,ANImf,149
14_1009_05_30cm_Bacteria_4252_69_6.fasta,149_1,0.030000000000000027,average,ANImf,149
14_1009_13_20cm_Bacteria_8959_68_5.fasta,149_1,0.030000000000000027,average,ANImf,149
14_1009_13_30cm_Bacteria_9121_69_7.fasta,149_1,0.030000000000000027,average,ANImf,149
14_1009_16_30cm_Bacteria_9736_69_11.fasta,149_1,0.030000000000000027,average,ANImf,149
14_1009_16_40cm_Bacteria_10172_69_9.fasta,149_1,0.030000000000000027,average,ANImf,149
14_0927_12_20cm_Chloroflexi_6351_68_7.fasta,150_1,0.030000000000000027,average,ANImf,150
14_1009_13_20cm_Bacteria_8985_67_5.fasta,150_1,0.030000000000000027,average,ANImf,150
14_0903_12_30cm_Bacteria_1061_67_7.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0919_12_20cm_Bacteria_1764_67_7.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0927_12_20cm_Bacteria_6399_67_8.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0929_09_30cm_Bacteria_6854_67_6.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0929_12_20cm_Bacteria_7189_67_7.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0929_12_30cm_Bacteria_7387_67_8.fasta,151_1,0.030000000000000027,average,ANImf,151
14_1009_09_30cm_Bacteria_7967_67_8.fasta,151_1,0.030000000000000027,average,ANImf,151
14_1009_12_30cm_Bacteria_8515_67_14.fasta,151_1,0.030000000000000027,average,ANImf,151
14_1009_12_40cm_Bacteria_8699_67_9.fasta,151_1,0.030000000000000027,average,ANImf,151
14_0927_12_40cm_Bacteria_6578_67_6.fasta,151_2,0.030000000000000027,average,ANImf,151
14_0929_05_40cm_Chloroflexi_3475_67_7.fasta,152_0,0.030000000000000027,average,ANImf,152
14_1009_16_30cm_Bacteria_9806_67_10.fasta,153_0,0.030000000000000027,average,ANImf,153
14_0903_13_40cm_Bacteria_1375_67_8.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0903_16_30cm_Bacteria_5576_67_8.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0927_09_40cm_Bacteria_6180_67_14.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0929_05_30cm_Bacteria_3234_67_11.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0929_09_30cm_Bacteria_6858_67_12.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0929_09_40cm_Bacteria_7055_67_12.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0929_12_30cm_Bacteria_7418_67_9.fasta,154_1,0.030000000000000027,average,ANImf,154
14_1009_05_30cm_Bacteria_4255_67_15.fasta,154_1,0.030000000000000027,average,ANImf,154
14_1009_09_30cm_Bacteria_7961_67_15.fasta,154_1,0.030000000000000027,average,ANImf,154
14_1009_09_40cm_Bacteria_8228_67_9.fasta,154_1,0.030000000000000027,average,ANImf,154
14_1009_16_30cm_Bacteria_9772_67_29.fasta,154_1,0.030000000000000027,average,ANImf,154
14_0929_02_30cm_Bacteria_2684_67_12.fasta,154_2,0.030000000000000027,average,ANImf,154
14_1009_13_20cm_Bacteria_8936_67_13.fasta,154_3,0.030000000000000027,average,ANImf,154
14_1009_13_20cm_Bacteria_8928_67_7.fasta,155_1,0.030000000000000027,average,ANImf,155
14_1009_13_30cm_Bacteria_9122_67_8.fasta,155_1,0.030000000000000027,average,ANImf,155
14_1009_16_20cm_Bacteria_9517_67_8.fasta,155_1,0.030000000000000027,average,ANImf,155
14_1009_16_30cm_Bacteria_9738_67_7.fasta,155_1,0.030000000000000027,average,ANImf,155
14_1009_16_40cm_Bacteria_10248_67_7.fasta,155_1,0.030000000000000027,average,ANImf,155
14_0903_02_20cm_Bacteria_82_66_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0903_02_30cm_Bacteria_183_67_8.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0903_12_20cm_Bacteria_907_67_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0919_02_20cm_Bacteria_5894_67_12.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0919_05_20cm_Bacteria_10578_67_6.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0927_02_20cm_Bacteria_1922_67_12.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0927_05_20cm_Chloroflexi_2147_67_15.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0927_09_20cm_Bacteria_6062_67_12.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_02_20cm_Bacteria_10572_67_13.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_02_30cm_Bacteria_2638_67_10.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_05_20cm_Bacteria_2990_67_10.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_05_30cm_Bacteria_3214_67_8.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_09_20cm_Bacteria_6738_67_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_09_30cm_Bacteria_6872_67_10.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0929_12_20cm_Bacteria_7215_67_11.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_02_20cm_Bacteria_3620_67_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_02_30cm_Bacteria_3691_67_9.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_05_20cm_Bacteria_4023_67_11.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_05_30cm_Bacteria_4242_67_12.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_05_40cm_Bacteria_4399_67_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_09_20cm_Bacteria_7758_67_18.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_09_30cm_Bacteria_8011_67_11.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_12_20cm_Bacteria_10573_67_11.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_12_30cm_Bacteria_8552_67_7.fasta,155_2,0.030000000000000027,average,ANImf,155
14_1009_16_20cm_Bacteria_9553_67_8.fasta,155_2,0.030000000000000027,average,ANImf,155
14_0927_12_20cm_Bacteria_6453_67_15.fasta,156_0,0.030000000000000027,average,ANImf,156
14_1009_05_40cm_Bacteria_4407_67_7.fasta,157_0,0.030000000000000027,average,ANImf,157
14_0903_13_30cm_Nitrospirae_4802_57_10.fasta,158_1,0.030000000000000027,average,ANImf,158
14_1009_16_40cm_Nitrospirae_10267_57_7.fasta,158_1,0.030000000000000027,average,ANImf,158
14_0903_09_40cm_Nitrospirae_799_56_7.fasta,159_1,0.030000000000000027,average,ANImf,159
14_1009_09_30cm_Nitrospirae_8025_56_5.fasta,159_1,0.030000000000000027,average,ANImf,159
14_1009_16_30cm_Nitrospirae_9891_58_9.fasta,160_0,0.030000000000000027,average,ANImf,160
14_0903_05_40cm_Nitrospirae_484_58_6.fasta,161_1,0.030000000000000027,average,ANImf,161
14_0903_13_30cm_Nitrospirae_4839_58_7.fasta,161_1,0.030000000000000027,average,ANImf,161
14_0903_16_40cm_Nitrospirae_5751_59_9.fasta,161_1,0.030000000000000027,average,ANImf,161
14_0929_05_30cm_Nitrospirae_3192_58_11.fasta,161_1,0.030000000000000027,average,ANImf,161
14_0929_05_40cm_Nitrospirae_3420_58_9.fasta,161_1,0.030000000000000027,average,ANImf,161
14_1009_05_40cm_Nitrospirae_4382_58_9.fasta,161_1,0.030000000000000027,average,ANImf,161
14_1009_16_30cm_Nitrospirae_9639_58_7.fasta,161_1,0.030000000000000027,average,ANImf,161
14_1009_16_40cm_Nitrospirae_10061_58_17.fasta,161_1,0.030000000000000027,average,ANImf,161
14_0903_05_40cm_Nitrospirae_489_62_9.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0903_09_40cm_Nitrospirae_760_61_6.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0903_13_30cm_Nitrospirae_4813_62_9.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0903_16_30cm_Nitrospirae_5525_61_9.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0903_16_40cm_Nitrospirae_5702_62_12.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0927_02_40cm_Nitrospirae_2045_62_5.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0927_05_40cm_Nitrospirae_10590_62_13.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0929_02_30cm_Nitrospirae_2610_62_10.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0929_02_40cm_Nitrospirae_2834_62_10.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0929_05_30cm_Nitrospirae_3185_61_13.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0929_05_40cm_Nitrospirae_3416_62_13.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0929_12_40cm_RIFCSPLOWO2_02_FULL_Nitrospirae_62_14_curated_7525_62_7.fasta,162_1,0.030000000000000027,average,ANImf,162
14_1009_02_40cm_Nitrospirae_3824_62_9.fasta,162_1,0.030000000000000027,average,ANImf,162
14_1009_05_30cm_Nitrospirae_4163_61_8.fasta,162_1,0.030000000000000027,average,ANImf,162
14_1009_05_40cm_RIFCSPLOWO2_02_FULL_Nitrospirae_62_14_curated_4357_62_14.fasta,162_1,0.030000000000000027,average,ANImf,162
14_1009_16_30cm_Nitrospirae_9685_61_27.fasta,162_1,0.030000000000000027,average,ANImf,162
14_1009_16_40cm_Nitrospirae_10124_61_26.fasta,162_1,0.030000000000000027,average,ANImf,162
14_0903_13_30cm_Nitrospirae_4810_58_12.fasta,163_1,0.030000000000000027,average,ANImf,163
14_0929_02_40cm_Nitrospirae_2811_59_6.fasta,163_1,0.030000000000000027,average,ANImf,163
14_0929_05_30cm_Nitrospirae_3194_59_6.fasta,163_1,0.030000000000000027,average,ANImf,163
14_1009_13_30cm_Nitrospirae_9078_59_6.fasta,163_1,0.030000000000000027,average,ANImf,163
14_1009_13_40cm_Nitrospirae_9328_58_4.fasta,163_1,0.030000000000000027,average,ANImf,163
14_1009_16_30cm_Nitrospirae_9619_59_11.fasta,163_1,0.030000000000000027,average,ANImf,163
14_1009_16_40cm_Nitrospirae_10045_58_15.fasta,163_1,0.030000000000000027,average,ANImf,163
14_1009_16_30cm_Nitrospirae_9729_62_11.fasta,164_1,0.030000000000000027,average,ANImf,164
14_1009_16_40cm_Nitrospirae_10315_62_12.fasta,164_1,0.030000000000000027,average,ANImf,164
14_0903_09_40cm_Nitrospirae_807_62_9.fasta,165_1,0.030000000000000027,average,ANImf,165
14_0919_12_20cm_Nitrospirae_10605_62_7.fasta,165_1,0.030000000000000027,average,ANImf,165
14_0929_09_30cm_Nitrospirae_6829_62_9.fasta,165_1,0.030000000000000027,average,ANImf,165
14_0929_12_20cm_Nitrospirae_7177_62_8.fasta,165_1,0.030000000000000027,average,ANImf,165
14_0903_12_40cm_Nitrospirae_4691_62_12.fasta,165_2,0.030000000000000027,average,ANImf,165
14_0903_13_40cm_Nitrospirae_1406_62_12.fasta,165_2,0.030000000000000027,average,ANImf,165
14_0903_16_40cm_Nitrospirae_5772_63_15.fasta,165_2,0.030000000000000027,average,ANImf,165
14_0929_12_30cm_Nitrospirae_7409_63_11.fasta,165_2,0.030000000000000027,average,ANImf,165
14_0929_12_40cm_Nitrospirae_7602_63_23.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_05_40cm_Nitrospirae_4427_63_9.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_09_40cm_Nitrospirae_8216_61_16.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_12_40cm_Nitrospirae_8760_63_21.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_13_30cm_Nitrospirae_9136_62_9.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_13_40cm_Nitrospirae_9333_63_11.fasta,165_2,0.030000000000000027,average,ANImf,165
14_1009_16_40cm_Nitrospirae_10287_61_22.fasta,165_2,0.030000000000000027,average,ANImf,165
14_0927_05_40cm_Nitrospirae_2371_62_8.fasta,165_3,0.030000000000000027,average,ANImf,165
14_0919_12_20cm_Nitrospirae_1783_62_8.fasta,166_1,0.030000000000000027,average,ANImf,166
14_0927_12_20cm_Nitrospirae_6365_62_8.fasta,166_1,0.030000000000000027,average,ANImf,166
14_0929_12_20cm_Nitrospirae_7207_62_9.fasta,166_1,0.030000000000000027,average,ANImf,166
14_0929_12_30cm_Nitrospirae_7396_62_9.fasta,166_1,0.030000000000000027,average,ANImf,166
14_1009_09_20cm_Nitrospirae_7718_62_7.fasta,166_1,0.030000000000000027,average,ANImf,166
14_1009_09_30cm_Nitrospirae_7968_62_8.fasta,166_1,0.030000000000000027,average,ANImf,166
14_0903_09_40cm_Nitrospirae_780_62_7.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0903_12_40cm_Nitrospirae_4676_63_10.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0903_13_30cm_Nitrospirae_4896_62_23.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0903_16_40cm_Nitrospirae_5665_62_14.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0927_09_40cm_Nitrospirae_6189_63_9.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0927_12_40cm_Nitrospirae_6508_63_25.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0929_05_30cm_Nitrospirae_3309_63_12.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0929_09_40cm_Nitrospirae_7009_62_10.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0929_12_30cm_Nitrospirae_7378_62_21.fasta,166_2,0.030000000000000027,average,ANImf,166
14_0929_12_40cm_Nitrospirae_7550_62_19.fasta,166_2,0.030000000000000027,average,ANImf,166
14_1009_16_30cm_Nitrospirae_9610_62_12.fasta,166_2,0.030000000000000027,average,ANImf,166
14_1009_16_40cm_Nitrospirae_10096_63_43.fasta,166_2,0.030000000000000027,average,ANImf,166
14_1009_02_40cm_Nitrospirae_3806_63_9.fasta,166_3,0.030000000000000027,average,ANImf,166
14_1009_16_30cm_Bacteria_9714_60_6.fasta,167_1,0.030000000000000027,average,ANImf,167
14_1009_16_40cm_Bacteria_10160_60_7.fasta,167_1,0.030000000000000027,average,ANImf,167
14_1009_16_30cm_Bacteria_9659_61_10.fasta,168_1,0.030000000000000027,average,ANImf,168
14_1009_16_40cm_Bacteria_10380_61_12.fasta,168_1,0.030000000000000027,average,ANImf,168
14_0903_16_40cm_Bacteria_5672_60_9.fasta,169_1,0.030000000000000027,average,ANImf,169
14_0929_05_40cm_Bacteria_3422_60_6.fasta,169_1,0.030000000000000027,average,ANImf,169
14_1009_16_30cm_Bacteria_9666_60_6.fasta,169_1,0.030000000000000027,average,ANImf,169
14_1009_16_40cm_Bacteria_10080_60_12.fasta,169_1,0.030000000000000027,average,ANImf,169
14_0903_13_30cm_Bacteria_4805_60_6.fasta,170_0,0.030000000000000027,average,ANImf,170
14_0903_02_30cm_Deltaproteobacteria_160_55_7.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_05_20cm_Deltaproteobacteria_382_55_6.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_05_30cm_Deltaproteobacteria_4564_55_10.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_05_40cm_Deltaproteobacteria_476_55_11.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_09_40cm_Deltaproteobacteria_739_55_8.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_12_30cm_Deltaproteobacteria_1073_55_6.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_13_40cm_Deltaproteobacteria_1347_55_9.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0903_16_30cm_Deltaproteobacteria_5544_55_13.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0919_02_20cm_Deltaproteobacteria_5887_55_8.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0919_05_20cm_Deltaproteobacteria_1521_55_5.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0919_12_20cm_Deltaproteobacteria_1759_55_7.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_02_40cm_Deltaproteobacteria_2047_55_8.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_05_20cm_Deltaproteobacteria_2164_55_12.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_05_40cm_Deltaproteobacteria_2322_55_12.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_09_20cm_Deltaproteobacteria_6042_55_10.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_09_40cm_Deltaproteobacteria_6173_55_13.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0927_12_40cm_Deltaproteobacteria_6521_55_10.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_02_20cm_Deltaproteobacteria_2457_55_9.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_02_30cm_Deltaproteobacteria_2619_55_15.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_02_40cm_Deltaproteobacteria_2806_55_11.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_05_30cm_Deltaproteobacteria_3231_55_18.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_05_40cm_Deltaproteobacteria_3401_55_13.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_09_30cm_Deltaproteobacteria_6835_55_11.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_09_40cm_Deltaproteobacteria_7001_55_14.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_12_20cm_Deltaproteobacteria_7188_55_6.fasta,171_1,0.030000000000000027,average,ANImf,171
14_0929_12_40cm_Deltaproteobacteria_7519_55_8.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_02_30cm_Deltaproteobacteria_3681_55_7.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_02_40cm_Deltaproteobacteria_3807_55_9.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_05_20cm_Deltaproteobacteria_3998_55_6.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_05_30cm_Deltaproteobacteria_4180_55_12.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_05_40cm_Deltaproteobacteria_4392_55_16.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_09_30cm_Deltaproteobacteria_7955_55_8.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_09_40cm_Deltaproteobacteria_8178_55_9.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_12_30cm_Deltaproteobacteria_8500_55_6.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_12_40cm_Deltaproteobacteria_8707_55_11.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_13_30cm_Deltaproteobacteria_9090_55_7.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_13_40cm_Deltaproteobacteria_9320_55_5.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_16_20cm_Deltaproteobacteria_9480_55_7.fasta,171_1,0.030000000000000027,average,ANImf,171
14_1009_16_30cm_Deltaproteobacteria_9724_54_6.fasta,172_1,0.030000000000000027,average,ANImf,172
14_1009_16_40cm_Deltaproteobacteria_10098_55_8.fasta,172_1,0.030000000000000027,average,ANImf,172
14_0903_13_30cm_Deltaproteobacteria_5016_55_6.fasta,173_0,0.030000000000000027,average,ANImf,173
14_0903_13_30cm_Bacteria_4917_66_8.fasta,174_1,0.030000000000000027,average,ANImf,174
14_0927_09_40cm_Bacteria_6229_66_7.fasta,174_1,0.030000000000000027,average,ANImf,174
14_0927_12_40cm_Bacteria_6570_66_6.fasta,174_1,0.030000000000000027,average,ANImf,174
14_1009_12_40cm_Bacteria_8767_65_6.fasta,174_1,0.030000000000000027,average,ANImf,174
14_1009_16_30cm_Bacteria_9739_66_7.fasta,174_1,0.030000000000000027,average,ANImf,174
14_1009_16_40cm_Bacteria_10158_66_7.fasta,174_1,0.030000000000000027,average,ANImf,174
14_0903_02_30cm_Proteobacteria_210_68_5.fasta,175_0,0.030000000000000027,average,ANImf,175
14_1009_16_40cm_Bacteria_10260_68_6.fasta,176_0,0.030000000000000027,average,ANImf,176
14_1009_05_20cm_Bacteria_3993_59_9.fasta,177_0,0.030000000000000027,average,ANImf,177
14_1009_12_20cm_Bacteria_8430_59_8.fasta,178_0,0.030000000000000027,average,ANImf,178
14_0903_02_30cm_Bacteria_171_59_8.fasta,179_0,0.030000000000000027,average,ANImf,179
14_0903_13_30cm_Bacteria_5013_55_9.fasta,180_1,0.030000000000000027,average,ANImf,180
14_0929_05_20cm_Bacteria_2986_55_7.fasta,180_1,0.030000000000000027,average,ANImf,180
14_1009_13_20cm_Bacteria_8964_55_8.fasta,181_1,0.030000000000000027,average,ANImf,181
14_1009_16_20cm_Bacteria_9536_55_7.fasta,181_1,0.030000000000000027,average,ANImf,181
14_0927_12_20cm_Bacteria_6362_55_16.fasta,182_1,0.030000000000000027,average,ANImf,182
14_0929_12_30cm_Bacteria_7429_55_11.fasta,182_1,0.030000000000000027,average,ANImf,182
14_1009_12_20cm_Bacteria_8381_55_13.fasta,182_1,0.030000000000000027,average,ANImf,182
14_0919_09_20cm_Bacteria_1653_55_12.fasta,183_1,0.030000000000000027,average,ANImf,183
14_0927_09_20cm_Bacteria_6049_55_11.fasta,183_1,0.030000000000000027,average,ANImf,183
14_1009_09_20cm_Bacteria_7766_55_12.fasta,183_1,0.030000000000000027,average,ANImf,183
14_1009_09_30cm_Bacteria_7989_55_12.fasta,183_1,0.030000000000000027,average,ANImf,183
14_1009_12_20cm_Bacteria_8394_55_9.fasta,183_1,0.030000000000000027,average,ANImf,183
14_0903_05_30cm_Bacteria_4574_55_11.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0903_05_40cm_Bacteria_494_55_10.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0903_13_40cm_Bacteria_1377_55_10.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0903_16_40cm_Bacteria_5753_55_14.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0927_05_40cm_Bacteria_2342_55_16.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0929_02_20cm_Bacteria_2532_55_14.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0929_02_30cm_Bacteria_2669_55_13.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0929_02_40cm_Bacteria_2831_55_12.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0929_05_40cm_Bacteria_3404_55_11.fasta,183_2,0.030000000000000027,average,ANImf,183
14_1009_05_20cm_Bacteria_4056_55_13.fasta,183_2,0.030000000000000027,average,ANImf,183
14_1009_05_30cm_Bacteria_4184_55_16.fasta,183_2,0.030000000000000027,average,ANImf,183
14_1009_05_40cm_Bacteria_4398_55_14.fasta,183_2,0.030000000000000027,average,ANImf,183
14_1009_13_40cm_Bacteria_9307_55_11.fasta,183_2,0.030000000000000027,average,ANImf,183
14_0903_02_40cm_Bacteria_30_55_7.fasta,183_3,0.030000000000000027,average,ANImf,183
14_0927_05_20cm_Bacteria_2165_55_15.fasta,184_1,0.030000000000000027,average,ANImf,184
14_0929_05_20cm_Bacteria_2982_55_10.fasta,184_1,0.030000000000000027,average,ANImf,184
14_1009_05_20cm_Bacteria_4028_55_8.fasta,184_1,0.030000000000000027,average,ANImf,184
14_1009_05_30cm_Bacteria_4229_55_7.fasta,184_1,0.030000000000000027,average,ANImf,184
14_0929_09_30cm_Bacteria_6841_55_9.fasta,184_2,0.030000000000000027,average,ANImf,184
14_0929_05_20cm_Bacteria_3109_55_7.fasta,185_0,0.030000000000000027,average,ANImf,185
